Filename,BPM,MFCC,Centroid,Rolloff,Chroma,ZCR,RMS,Label
country.00021.wav,[107.66601562],-3.896425,1043.9737111043523,1945.0382386198723,0.28894132,0.04559534031540248,0.1098368,country
country.00022.wav,[184.5703125],-5.0740094,1719.3372066856614,3448.595813479586,0.3214172,0.06805325440208979,0.07503542,country
country.00023.wav,[83.35433468],-13.379037,1496.56913504939,3056.189852971411,0.30551112,0.03548126693111455,0.038845718,country
country.00024.wav,[129.19921875],-6.2706594,1739.321196159216,3425.5292862930532,0.27044424,0.0824598188370743,0.09660107,country
country.00025.wav,[73.828125],-3.613706,1565.7683179567373,3190.1057098672118,0.347311,0.05730313044214396,0.07990662,country
country.00026.wav,[107.66601562],0.11220269,1270.4148783967134,2498.2598933642125,0.32973626,0.05483186798568111,0.10049913,country
country.00027.wav,[92.28515625],-1.0210562,2012.1998825497253,3908.3263668851587,0.39177492,0.0973951026751161,0.116559245,country
country.00028.wav,[89.10290948],-3.1302466,1474.0010327537864,2925.3573107645607,0.31836504,0.05981898824496904,0.09411102,country
country.00029.wav,[89.10290948],-1.956567,1214.054895968694,2274.1112487604005,0.30994615,0.054208666916602165,0.11707953,country
country.00030.wav,[161.49902344],-6.9402847,1240.5895174256275,2412.9187427438083,0.22133958,0.042844034200851394,0.079619266,country
country.00031.wav,[112.34714674],-0.9237868,2052.937539079165,4094.358575307179,0.31330618,0.09529609798277863,0.10080858,country
country.00032.wav,[99.38401442],-3.6486304,1823.4330215874613,4016.8007109556406,0.33104125,0.0676016320385062,0.06050447,country
country.00033.wav,[92.28515625],-2.849095,2456.555660328369,4914.728614641786,0.31676003,0.12361565462945047,0.10454683,country
country.00034.wav,[135.99917763],-2.624398,2614.1281512828127,5435.150467722039,0.3592578,0.11928688261900154,0.07824791,country
country.00035.wav,[99.38401442],0.6665237,2322.0772479079756,4581.230631258465,0.3759381,0.10437125096749227,0.0999719,country
country.00036.wav,[112.34714674],-15.198822,1827.093958381686,3647.25294556042,0.34464782,0.0848248839009288,0.022713259,country
country.00037.wav,[99.38401442],-2.465108,2069.180155621707,4234.307729053792,0.37397298,0.08500288735971362,0.07204185,country
country.00038.wav,[151.99908088],0.9159355,2860.3399496357706,6247.037225020559,0.3671552,0.12115799753289473,0.09092475,country
country.00039.wav,[123.046875],1.4083382,3760.4244872923673,7442.646662000532,0.43781942,0.21237475510352166,0.0963117,country
country.00040.wav,[143.5546875],0.1915499,2449.9415972837987,5043.0028389851,0.3733921,0.10633306828076626,0.10899377,country
country.00041.wav,[129.19921875],4.2116995,2634.0466588107224,5807.6232154302925,0.39776525,0.09585618529895511,0.11318445,country
country.00042.wav,[103.359375],2.4816375,2386.8223453587584,5389.550743457334,0.39160368,0.08702592879256967,0.117697,country
country.00043.wav,[135.99917763],0.556694,2530.853994149147,5071.785998270608,0.40328202,0.1343000193498452,0.09496325,country
country.00044.wav,[78.30255682],1.412386,1730.559357956436,3360.9380102009964,0.3600382,0.0665200059258901,0.11366553,country
country.00045.wav,[78.30255682],1.3520918,2777.1145172614247,5621.632673422988,0.34554547,0.13296442651896284,0.14661238,country
country.00046.wav,[78.30255682],-0.91740716,2109.4728877007824,3843.9517561496227,0.37411577,0.11589196739551083,0.10333062,country
country.00047.wav,[151.99908088],-4.532672,1784.3451875096134,3556.786825930002,0.3102344,0.09412943837074303,0.09065509,country
country.00048.wav,[117.45383523],-0.18479492,1939.716518680421,4126.216715998694,0.3109064,0.0639731581366099,0.116934404,country
country.00049.wav,[112.34714674],-0.75594664,1600.3408733031765,3007.5151473006968,0.32361743,0.07581624600909442,0.14357977,country
country.00050.wav,[117.45383523],2.0732114,1779.496144918959,3873.6182434270995,0.3509873,0.07890693026799536,0.10938402,country
country.00051.wav,[64.59960938],-5.0761147,1552.7721617035625,3166.9225167194754,0.27467206,0.0592494527621904,0.09027794,country
country.00052.wav,[71.77734375],-1.6677736,1115.7881616130558,2348.0441350316855,0.328754,0.03547446425116099,0.069503844,country
country.00053.wav,[89.10290948],2.1362114,2271.2893251438104,4956.728360675068,0.37335324,0.10825444744098298,0.13353112,country
country.00054.wav,[75.99954044],2.066662,1654.6143319062874,3908.434699563419,0.3127688,0.06020787478231424,0.104260966,country
country.00055.wav,[129.19921875],4.037414,1881.161817758554,4111.466805189387,0.35707697,0.08110419589299536,0.15497614,country
country.00056.wav,[80.74951172],3.1029553,1468.7461596453222,3213.230570034346,0.3191645,0.054941088791602165,0.13618691,country
country.00057.wav,[67.99958882],-1.0465467,1741.8149971403934,3791.6270725498257,0.31502813,0.07543756349167957,0.13006444,country
country.00058.wav,[112.34714674],5.1629233,1796.1137426759592,4163.80815535507,0.34798485,0.07327015407314241,0.16375947,country
country.00059.wav,[135.99917763],2.6174574,1535.3805435364122,3510.4121063515868,0.28438237,0.052538986914667185,0.14543544,country
country.00060.wav,[69.83741554],4.155699,1373.0379665331902,3068.9564424402574,0.34205148,0.04291659612035604,0.14100803,country
country.00061.wav,[60.09265988],0.5825819,1397.840984804417,3101.314580108359,0.3144577,0.048586629861648606,0.10717965,country
country.00062.wav,[172.265625],2.9253669,2167.0242315710375,4794.804339807469,0.39037266,0.10237579818111456,0.1301793,country
country.00063.wav,[83.35433468],1.971611,1615.0641667795348,3659.7028702774282,0.33393723,0.058282716355456655,0.13140647,country
country.00064.wav,[66.25600962],-5.070135,1512.285769157878,3238.930414630902,0.26330346,0.060115282749613,0.082580954,country
country.00065.wav,[123.046875],-5.3825274,894.2258292361456,1639.0484222317627,0.28280285,0.038680794069272446,0.11056769,country
country.00066.wav,[112.34714674],2.259187,1701.133231854635,3242.2803943740323,0.32071486,0.09886750495839783,0.13643475,country
country.00067.wav,[64.59960938],-7.9213076,857.9961382033647,1445.8079240639513,0.32129815,0.03538187221845975,0.055430457,country
country.00068.wav,[172.265625],-2.51987,1130.9407637739448,2216.5365969064437,0.34938735,0.050243082430340556,0.08349272,country
country.00069.wav,[112.34714674],-1.0490018,1327.824096106779,2755.9750016628773,0.35215807,0.06108731012964396,0.0871251,country
country.00070.wav,[112.34714674],2.7138162,1935.1584683595631,4048.7838508913023,0.36496183,0.09476964613970588,0.1442469,country
country.00071.wav,[143.5546875],-8.023023,1261.3177003596356,2421.243692403976,0.29230934,0.060543095733359135,0.11840969,country
country.00072.wav,[151.99908088],0.582194,1711.2104216664566,3556.48682774405,0.3451366,0.08227350099167957,0.1565894,country
country.00073.wav,[151.99908088],-1.2448989,1549.1920056300596,3290.171771448094,0.3749396,0.06975279061048761,0.09581227,country
country.00074.wav,[135.99917763],-6.0951476,1533.8625889630157,3117.3561497738488,0.35509008,0.07112353062113003,0.082314834,country
country.00075.wav,[95.703125],6.1490455,2187.464108981412,4841.679056362471,0.37180796,0.11375403625677244,0.17973058,country
country.00076.wav,[143.5546875],-2.6661592,1321.5897450564103,2590.326003319708,0.2973078,0.0665252968991873,0.12832628,country
country.00077.wav,[184.5703125],0.16816163,1513.1966226436089,2922.698993505708,0.33729202,0.08784300624032508,0.13140137,country
country.00078.wav,[66.25600962],-6.723724,1143.943990289628,2222.2448957224747,0.37629452,0.04985797515963622,0.043252815,country
country.00079.wav,[80.74951172],-4.429971,963.1958805922379,1752.8894005176085,0.31024566,0.04576843072755418,0.11523083,country
country.00080.wav,[99.38401442],4.0812106,2049.8940197396387,4435.848177032943,0.3873131,0.08940724470297988,0.15323907,country
country.00081.wav,[89.10290948],3.9701867,2101.538599563589,4416.156629438371,0.37873685,0.10102962340363777,0.16790287,country
country.00082.wav,[117.45383523],3.8077667,2253.250681954205,4798.970981279025,0.38583264,0.10609270692240712,0.1664755,country
country.00083.wav,[143.5546875],2.3378367,1436.0348088902886,2924.248984133127,0.31836504,0.05955141616679566,0.13104534,country
country.00084.wav,[86.1328125],2.425433,1965.276613746473,4060.050449430389,0.31973165,0.09301795605166409,0.18059872,country
country.00085.wav,[73.828125],3.6645806,1596.2209122528532,3291.4800968701625,0.33794,0.06926526521381579,0.13540749,country
country.00086.wav,[117.45383523],2.3900292,1879.9377906980571,4031.9756191950464,0.3718834,0.07831736467202012,0.1335073,country
country.00087.wav,[143.5546875],-3.100933,1589.6339834802307,3159.789226520172,0.32843277,0.07391451903541021,0.10860429,country
country.00088.wav,[103.359375],4.757218,1623.0094789002958,3527.637002194998,0.35364556,0.06606309258900929,0.15263915,country
country.00089.wav,[143.5546875],-0.5268045,1321.7303763628809,2584.1010409612036,0.322121,0.05250308388157895,0.10459916,country
country.00090.wav,[135.99917763],3.7225,1927.440445022141,3883.326518055824,0.37119004,0.0990303913506192,0.14735453,country
country.00091.wav,[117.45383523],-3.1751153,1563.418330602126,3233.9637779968075,0.35334733,0.06475622218459752,0.08943178,country
country.00092.wav,[161.49902344],5.3570113,2334.872868912086,4838.912406425358,0.37052384,0.12121959957914087,0.17646493,country
country.00093.wav,[86.1328125],-9.800319,1537.7642290059293,3055.1981923011804,0.25082582,0.068123926688274,0.092549935,country
country.00094.wav,[112.34714674],5.662304,1474.927396796844,3108.406203892947,0.3667726,0.06299281636996903,0.20664184,country
country.00095.wav,[89.10290948],2.5217807,1555.9530444453296,3218.1472069707816,0.32867116,0.0672293742743808,0.17533581,country
country.00096.wav,[117.45383523],7.2639694,1754.1360136048193,3504.895473043247,0.32571617,0.09739925986842106,0.2179833,country
country.00097.wav,[112.34714674],3.268504,1560.8796813263718,3175.26413294553,0.34799954,0.06718742441466719,0.15299171,country
country.00098.wav,[117.45383523],0.23846486,1425.2635079969477,2980.9403079951144,0.27091026,0.0617449025251548,0.17611368,country
country.00099.wav,[143.5546875],5.799912,2157.205776680438,4477.88958948094,0.38101023,0.1082567150009675,0.22073805,country
disco.00000.wav,[117.45383523],2.2536018,2297.0855298395068,4888.128775487374,0.44586715,0.09633501838235294,0.14226125,disco
disco.00001.wav,[117.45383523],6.6013393,3290.4921281244474,6514.877272095105,0.41186738,0.18854685685952013,0.1770407,disco
disco.00002.wav,[92.28515625],3.9265854,3591.73383244625,8074.159509995405,0.4118954,0.1533482790731424,0.16131842,disco
disco.00003.wav,[129.19921875],10.202083,3048.5690425083776,6212.837431822029,0.49482706,0.14965177837171054,0.19658779,disco
disco.00004.wav,[123.046875],0.4088279,3328.830808812161,7196.373151182759,0.3821435,0.16905150989260836,0.114560604,disco
disco.00005.wav,[107.66601562],8.1823435,2722.0804866206827,5469.600259408862,0.44927672,0.14455203596652477,0.20725702,disco
disco.00006.wav,[123.046875],6.5647297,2848.2245207476594,5506.550035978618,0.4739877,0.16366529907604488,0.19194463,disco
disco.00007.wav,[129.19921875],4.464011,3099.1841465490747,6098.354790749565,0.43156642,0.1402841101489938,0.15960243,disco
disco.00008.wav,[123.046875],4.615221,2802.541418287883,5449.683713174826,0.45534128,0.16440792497097523,0.19060382,disco
disco.00009.wav,[129.19921875],0.9612321,3016.630571985955,5954.647326395608,0.44215423,0.17065354102167182,0.11894808,disco
disco.00010.wav,[107.66601562],9.342342,2877.646855543141,5866.05619542739,0.43755713,0.15032410990712075,0.23285034,disco
disco.00011.wav,[95.703125],5.274473,3132.849239309041,6864.0001609967585,0.3736674,0.13097653226586686,0.18885729,disco
disco.00012.wav,[112.34714674],6.074945,2739.0755703377026,5710.898800309597,0.42879608,0.13174939229392416,0.1758003,disco
disco.00013.wav,[184.5703125],6.049236,3391.8321168993366,7204.406435939919,0.42132524,0.15957688842395512,0.1707804,disco
disco.00014.wav,[103.359375],6.0963693,3087.483970853388,6530.043847051567,0.43621334,0.156306688999613,0.17372327,disco
disco.00015.wav,[123.046875],5.6267223,2361.735960891677,5438.25878225982,0.4146435,0.09018917497097523,0.2158627,disco
disco.00016.wav,[123.046875],8.830883,2522.8702609517236,5342.909358824739,0.43456843,0.11443506010545666,0.20560874,disco
disco.00017.wav,[123.046875],-1.1453539,2564.6775896822555,5388.992413500145,0.40469867,0.12076004075561146,0.11607086,disco
disco.00018.wav,[123.046875],2.7995105,3043.380831699277,6839.091978279799,0.37004274,0.14359928284636223,0.1386678,disco
disco.00019.wav,[117.45383523],4.399416,2117.5507614054177,4198.949609526171,0.44494396,0.10366263847232972,0.14695053,disco
disco.00020.wav,[161.49902344],1.3258313,2117.828754709546,4351.2236887456465,0.34271052,0.10330171850812693,0.124615744,disco
disco.00021.wav,[107.66601562],1.6349245,3248.532892801311,7422.538450258804,0.401155,0.1240548054131192,0.11133677,disco
disco.00022.wav,[123.046875],3.1891809,3707.487312505618,7806.927792575706,0.4353606,0.17289993711300308,0.13689657,disco
disco.00023.wav,[112.34714674],3.0532115,3167.808308145324,6730.517634813999,0.4352631,0.15100324412248453,0.1782089,disco
disco.00024.wav,[129.19921875],-0.28794035,2625.095043461179,5606.407765485923,0.37260482,0.12025853207236842,0.14297517,disco
disco.00025.wav,[123.046875],-4.7582045,2410.0020281305497,5080.294280155525,0.35809016,0.0996603950996517,0.10787619,disco
disco.00026.wav,[117.45383523],4.1733866,3042.993183926036,6611.985018231182,0.4012705,0.1315751681017802,0.14301582,disco
disco.00027.wav,[112.34714674],3.7117722,2909.983968555962,6351.153262111794,0.48534432,0.10124882086880804,0.115593135,disco
disco.00028.wav,[123.046875],6.5652113,3713.366946149792,7726.378279647591,0.48300156,0.1982474784732972,0.17252432,disco
disco.00029.wav,[103.359375],1.8480519,3075.059149844922,6848.758586493808,0.38407364,0.13853393176760836,0.1475287,disco
disco.00030.wav,[135.99917763],5.7451196,3168.1112406928287,6935.358062838623,0.45030642,0.1508622774767802,0.1699541,disco
disco.00031.wav,[123.046875],0.049735133,3257.126964639291,6681.101266961348,0.41717562,0.17381451964009287,0.11574833,disco
disco.00032.wav,[112.34714674],-2.9291108,2447.5053952029866,4959.620009856328,0.36853778,0.12327627648510062,0.111132905,disco
disco.00033.wav,[129.19921875],7.384318,2450.4078120136996,5024.452951153735,0.39189994,0.12449924717008513,0.15696204,disco
disco.00034.wav,[129.19921875],0.6610546,3653.396938317012,7835.32762084583,0.3576598,0.18083450742550308,0.12288418,disco
disco.00035.wav,[123.046875],3.0509496,3623.816329797985,7702.895088313903,0.4026628,0.1764282604489164,0.15231217,disco
disco.00036.wav,[135.99917763],7.1378765,3348.2009991791724,7057.757322707043,0.43479118,0.16205155222039475,0.17306745,disco
disco.00037.wav,[129.19921875],6.5680423,3637.551798162976,7771.0863426373835,0.45458192,0.19009560032894737,0.16388439,disco
disco.00038.wav,[123.046875],-0.8028688,3354.360372505759,7044.907400408765,0.37071827,0.16828847595781735,0.11312769,disco
disco.00039.wav,[112.34714674],2.5798693,2328.7358232995766,4868.278895516883,0.34097588,0.10118608504256967,0.124338545,disco
disco.00040.wav,[135.99917763],3.9748359,2605.158778871083,5352.617633453464,0.42088637,0.12638850256385448,0.14515093,disco
disco.00041.wav,[161.49902344],3.1158388,1776.3958801199312,3874.7765697561917,0.35578656,0.053842455979102165,0.1753704,disco
disco.00042.wav,[103.359375],2.6717975,2403.9325975307147,4901.478694762239,0.3941139,0.12167764669601393,0.13598101,disco
disco.00043.wav,[129.19921875],7.127425,2875.523793893122,6020.16359689435,0.4203313,0.13478414340654024,0.1736528,disco
disco.00044.wav,[123.046875],0.6180133,2330.4341487066677,4645.41357648631,0.36704445,0.1095964650251548,0.1489569,disco
disco.00045.wav,[123.046875],3.0229185,2248.158016320912,4609.87212473394,0.40740293,0.10974196679082818,0.13541684,disco
disco.00046.wav,[123.046875],0.003473524,2259.667499272963,4889.170435855263,0.3763196,0.11426008005998452,0.11299214,disco
disco.00047.wav,[123.046875],-18.935707,1710.8442048759703,3238.938747913845,0.22014824,0.08702290537925697,0.0469848,disco
disco.00048.wav,[99.38401442],1.5177002,2616.176846102278,4983.836530089009,0.40967417,0.15437434996613777,0.112305515,disco
disco.00049.wav,[123.046875],4.713009,2397.052524918614,4920.695245229053,0.42137316,0.13532117719620743,0.20951693,disco
disco.00050.wav,[107.66601562],5.7958593,2376.1512622758464,5006.728058333736,0.45116723,0.12878191212751547,0.1589932,disco
disco.00051.wav,[107.66601562],2.148383,2651.320247246162,5372.017516145027,0.46051988,0.15772391398993807,0.10635126,disco
disco.00052.wav,[123.046875],-1.6191722,2591.5017766838123,5062.136056622485,0.41644785,0.16987803550696595,0.12529388,disco
disco.00053.wav,[135.99917763],5.935898,3079.468912826982,6405.727932106231,0.4676926,0.15430745694659442,0.1725675,disco
disco.00054.wav,[112.34714674],-6.093909,2566.1260441601803,5521.508278861504,0.40136927,0.11465010037732198,0.052156653,disco
disco.00055.wav,[129.19921875],4.713865,2108.1997863703064,4398.706734955495,0.46303368,0.11041618795955882,0.121490456,disco
disco.00056.wav,[89.10290948],-1.233522,1755.2903582545093,3816.2602569296632,0.358252,0.07696816648123066,0.0762048,disco
disco.00057.wav,[117.45383523],-2.5277753,1937.935756160484,4164.391485161087,0.37015924,0.09247298580205109,0.07617443,disco
disco.00058.wav,[129.19921875],2.4313855,2217.9682141739054,4743.712982083252,0.41724342,0.1109932819756192,0.12223055,disco
disco.00059.wav,[123.046875],0.4522618,2279.818496274842,4828.345803653493,0.40335342,0.1102181543875774,0.1169598,disco
disco.00060.wav,[129.19921875],3.132686,1975.2274580999904,4251.4826251995455,0.43484274,0.09303307311822756,0.11449887,disco
disco.00061.wav,[123.046875],1.6722435,2550.135383866737,5585.291226508079,0.3233638,0.11589045568885449,0.18443452,disco
disco.00062.wav,[107.66601562],2.5221212,2387.922380957909,4919.661918144108,0.4268951,0.12770671076818885,0.15116338,disco
disco.00063.wav,[129.19921875],11.000663,2583.326723139977,5855.539592353183,0.5478755,0.09977263931888544,0.29373863,disco
disco.00064.wav,[123.046875],1.3978283,2144.2930792368275,4947.728415096507,0.38821167,0.06485183763061146,0.09222451,disco
disco.00065.wav,[129.19921875],8.395812,1887.648892045496,4364.948605752951,0.47108963,0.07365715097716719,0.18535407,disco
disco.00066.wav,[135.99917763],4.908779,2492.8521058348206,5114.627405881143,0.45084128,0.13862576794698142,0.16957618,disco
disco.00067.wav,[99.38401442],-1.2875048,2541.995563795192,5183.035325561145,0.3650036,0.14330827931501547,0.09135411,disco
disco.00068.wav,[107.66601562],1.3378571,2956.6002017744845,6132.0212538397345,0.4161969,0.16269251584268576,0.106793314,disco
disco.00069.wav,[107.66601562],2.1844327,1931.1496588575947,4515.622694647349,0.38921893,0.08364121758900929,0.11158227,disco
disco.00070.wav,[107.66601562],2.769348,2449.296921443876,5185.360311502273,0.45550197,0.1346148322610294,0.11101833,disco
disco.00071.wav,[112.34714674],1.1226025,2809.021561476355,6001.3803771405765,0.4355066,0.15595068208204335,0.09814837,disco
disco.00072.wav,[135.99917763],-4.7256813,2902.9834800553963,5470.541920381434,0.4343006,0.184138720249613,0.08449773,disco
disco.00073.wav,[112.34714674],-0.7766532,2846.8226092079603,5925.3808366994,0.44640386,0.17636703632933437,0.09553592,disco
disco.00074.wav,[112.34714674],2.6133096,2649.217859026324,5545.783132074787,0.4028028,0.15116461880804954,0.17761214,disco
disco.00075.wav,[135.99917763],2.8037212,2690.932759278845,5776.39007095951,0.42903623,0.12995726405282507,0.110856615,disco
disco.00076.wav,[129.19921875],-3.7660444,2252.122477978003,4558.63910119969,0.3531612,0.12191385086106811,0.12425735,disco
disco.00077.wav,[117.45383523],5.566299,2308.7942063741325,4944.128436865083,0.41569665,0.11760246347716719,0.20663263,disco
disco.00078.wav,[129.19921875],-5.11281,2219.3232376250994,4882.52047606666,0.3319702,0.09617402162345201,0.068242274,disco
disco.00079.wav,[123.046875],-0.59511477,2292.577700466476,5038.611198874081,0.45301625,0.09981534503192724,0.084769994,disco
disco.00080.wav,[99.38401442],-6.1846576,2143.645601948083,4956.820026787442,0.38869795,0.08475043234810371,0.059198096,disco
disco.00081.wav,[86.1328125],-6.912447,2292.41885340361,4740.313002642463,0.35838354,0.11643089081849846,0.07870453,disco
disco.00082.wav,[123.046875],4.9964805,2577.013955506876,5419.383896393672,0.42267153,0.13824595164957432,0.1809062,disco
disco.00083.wav,[117.45383523],-1.2913699,1959.5165152861578,4352.990344729586,0.41413274,0.09003346918537151,0.087620184,disco
disco.00084.wav,[112.34714674],-6.8744164,2455.1239938572585,4726.279754166264,0.5035033,0.1514639367260062,0.06203172,disco
disco.00085.wav,[123.046875],-1.6456845,3002.526732630542,6575.051908227312,0.5680807,0.15866457345684984,0.08925272,disco
disco.00086.wav,[123.046875],3.714161,1867.9206448682273,3804.7769930340555,0.39503607,0.09448204394833591,0.16525841,disco
disco.00087.wav,[107.66601562],1.7333795,2139.4226685316103,4526.789293791118,0.38453996,0.10026696739551083,0.119228035,disco
disco.00088.wav,[123.046875],2.7929559,2238.799259178444,4384.973484665247,0.39795372,0.13146859278250775,0.1190426,disco
disco.00089.wav,[129.19921875],1.3743306,2129.3458917106645,4424.306580156734,0.42988372,0.1118704497629644,0.10027614,disco
disco.00090.wav,[129.19921875],0.31067622,2574.7458410439813,5459.508653764754,0.48551396,0.14616918416215172,0.09060021,disco
disco.00091.wav,[99.38401442],3.6601925,2036.7728048043857,4203.124584280669,0.41647136,0.09159921935468267,0.17351265,disco
disco.00092.wav,[117.45383523],2.2676492,2457.998545443571,5268.943139421682,0.37072912,0.11753292497097523,0.1067002,disco
disco.00093.wav,[107.66601562],2.7128367,2461.186456192989,5019.294649011948,0.4083024,0.13708722849748453,0.15334107,disco
disco.00094.wav,[135.99917763],2.128081,2208.1328125649534,5075.635974990325,0.4169332,0.09361054506095201,0.099305406,disco
disco.00095.wav,[123.046875],-1.1167299,2487.5432668509993,5009.186376801954,0.46825805,0.11808431997387771,0.09841011,disco
disco.00096.wav,[103.359375],1.1259965,2481.887352406179,4956.828360070385,0.41654116,0.13440697259578174,0.09199635,disco
disco.00097.wav,[129.19921875],1.4625734,2826.0632063160606,6233.628972765093,0.41508642,0.12049624794407894,0.10807372,disco
disco.00098.wav,[123.046875],1.2234411,2417.457577864453,5384.717439350329,0.44086853,0.11262743687113003,0.12268789,disco
disco.00099.wav,[123.046875],1.2234411,2417.457577864453,5384.717439350329,0.44086853,0.11262743687113003,0.12268789,disco
hiphop.00000.wav,[117.45383523],-0.15727948,2667.664494927173,5474.700228570046,0.46066427,0.14734075682082043,0.12524042,hiphop
hiphop.00001.wav,[92.28515625],7.288574,2808.1424053109326,5527.508242580544,0.45726278,0.09764869146671827,0.28558367,hiphop
hiphop.00002.wav,[99.38401442],-1.7010765,1490.5209977308093,3094.047957381966,0.40406597,0.05873774005901703,0.09350616,hiphop
hiphop.00003.wav,[92.28515625],7.497601,2493.1638737463427,5126.677333016883,0.46726292,0.10351449122000773,0.26646084,hiphop
hiphop.00004.wav,[95.703125],2.9076831,2372.727829534901,5060.511066448577,0.4494017,0.09989130829140867,0.20048167,hiphop
hiphop.00005.wav,[71.77734375],10.052075,2708.9613684451087,5795.106624449739,0.4906673,0.1246141368759675,0.26167372,hiphop
hiphop.00006.wav,[99.38401442],7.8281407,2859.0217012683083,6049.530085985874,0.46422082,0.12823807565789475,0.27048802,hiphop
hiphop.00007.wav,[123.046875],8.26126,2047.1206937169864,4552.4308054070725,0.43234593,0.07867374951625387,0.26401678,hiphop
hiphop.00008.wav,[172.265625],-4.053189,3069.3957462220505,5752.87354649405,0.45344108,0.17691578584558823,0.14187486,hiphop
hiphop.00009.wav,[103.359375],7.391089,2199.9161931162494,4791.046029200126,0.56064737,0.09832480226876934,0.21563886,hiphop
hiphop.00010.wav,[95.703125],4.561122,2284.553702393839,4663.513467038748,0.42736965,0.12547203040344426,0.1716394,hiphop
hiphop.00011.wav,[135.99917763],5.2428827,2095.2999106477832,4581.122298580205,0.44405892,0.0941872611503483,0.20375179,hiphop
hiphop.00012.wav,[99.38401442],6.55383,1976.5494346772984,4276.707472668344,0.35876343,0.08725570820433437,0.19889054,hiphop
hiphop.00013.wav,[103.359375],0.1156428,1798.234427846617,3625.136412629402,0.34012973,0.0966369817869582,0.13660018,hiphop
hiphop.00014.wav,[135.99917763],5.39032,2437.144490615668,4775.921120658379,0.48965022,0.13386653746613777,0.18516475,hiphop
hiphop.00015.wav,[198.76802885],3.7342644,2395.49619173608,5281.90139439822,0.4236211,0.11596868650832043,0.14017272,hiphop
hiphop.00016.wav,[99.38401442],3.6293037,2433.764468111271,4920.920243868518,0.46732023,0.11047967963912539,0.20763418,hiphop
hiphop.00017.wav,[99.38401442],7.1540637,2144.794528258056,4956.12003102022,0.4811548,0.08034305159152477,0.19142626,hiphop
hiphop.00018.wav,[143.5546875],1.238061,2677.639716066268,5366.575882383176,0.46188968,0.1457859665247678,0.16556409,hiphop
hiphop.00019.wav,[99.38401442],6.084967,2470.7222619019626,5256.126550255176,0.43223494,0.10016379341621517,0.22598088,hiphop
hiphop.00020.wav,[117.45383523],1.9468117,2677.5983922065384,5266.376488275203,0.49019533,0.10805943728231424,0.1759158,hiphop
hiphop.00021.wav,[99.38401442],8.076574,2405.583528376153,4987.044844022107,0.43024087,0.11973245815595976,0.24188346,hiphop
hiphop.00022.wav,[99.38401442],3.3588648,2025.7166368995138,4603.805494751355,0.43965498,0.0753997708252709,0.1735269,hiphop
hiphop.00023.wav,[92.28515625],6.3435326,2240.3031802876058,4728.03807686726,0.38105837,0.10668265044504643,0.19052872,hiphop
hiphop.00024.wav,[103.359375],2.553143,2517.747734885853,4926.71187551398,0.43086895,0.13887293198529413,0.17865911,hiphop
hiphop.00025.wav,[107.66601562],9.106629,2305.1590945533026,4815.479214789329,0.50735897,0.10742111914667182,0.25156936,hiphop
hiphop.00026.wav,[103.359375],2.7433085,3459.980501661103,7022.724201214202,0.4755149,0.17347174015576625,0.1641434,hiphop
hiphop.00027.wav,[92.28515625],-0.09540071,2637.4232219262044,5629.507625804228,0.42773265,0.1028002098248839,0.13497086,hiphop
hiphop.00028.wav,[92.28515625],4.290334,2774.871060337549,5746.540251457285,0.37462813,0.11459341137770898,0.15452561,hiphop
hiphop.00029.wav,[123.046875],4.910607,3131.3432607004365,6395.536327066805,0.44052202,0.11568637529024768,0.16638106,hiphop
hiphop.00030.wav,[89.10290948],8.82195,3724.7745542619245,7641.487126306115,0.5392278,0.1727574587606424,0.19396807,hiphop
hiphop.00031.wav,[99.38401442],7.7221656,3084.823804546642,6779.025674825852,0.4798458,0.13644361938854488,0.21307458,hiphop
hiphop.00032.wav,[99.38401442],4.1982307,2145.890945678912,4529.893202670785,0.47533038,0.07872191436531008,0.13448663,hiphop
hiphop.00033.wav,[198.76802885],8.502495,2982.0828218625525,6160.654414032266,0.5003266,0.15224662284732973,0.21436137,hiphop
hiphop.00034.wav,[198.76802885],9.925385,3191.1765117370255,6354.219910234859,0.46989796,0.16916602167182662,0.22781995,hiphop
hiphop.00035.wav,[143.5546875],5.429586,2825.5302060644444,6190.9792306622485,0.52883154,0.10329945094814241,0.19127107,hiphop
hiphop.00036.wav,[117.45383523],-6.7109885,2960.013105340155,5801.173254432324,0.51878667,0.12089987362132353,0.08916087,hiphop
hiphop.00037.wav,[143.5546875],-7.1741066,3770.0765106624654,7050.38236730239,0.40901175,0.21284149453366874,0.15945259,hiphop
hiphop.00038.wav,[184.5703125],3.3347921,2202.2948946843676,4411.289992199594,0.39842054,0.09668724603328173,0.2692118,hiphop
hiphop.00039.wav,[184.5703125],1.0255411,2706.6714628489012,5996.322074394108,0.39005402,0.1125715037248452,0.18296981,hiphop
hiphop.00040.wav,[80.74951172],-1.452839,2431.6745536158296,5276.543093465799,0.34758487,0.10152508526025542,0.13060717,hiphop
hiphop.00041.wav,[92.28515625],4.386726,2708.8083141428915,5556.016403528928,0.42498425,0.12015460223974458,0.18603957,hiphop
hiphop.00042.wav,[92.28515625],7.243771,2908.796471318714,6030.596867139126,0.44883353,0.10257420967976007,0.24808368,hiphop
hiphop.00043.wav,[89.10290948],4.478889,1834.8226201664872,3847.810066152283,0.44521865,0.06156538735971362,0.13564475,hiphop
